stock_code,period_key,rcept_no,rcept_dt,table_index,row_index,statement_type,account_family,primary_row_label,matched_account_name,label_score,label_reasons,context_score,context_reasons,column_status,selected_column,selected_column_score,selected_column_reason,raw_numeric_value,unit_hint,unit_multiplier,selected_value_krw,total_score,heading_context,row_text,numeric_candidates_debug
000030,반기보고서_(2018.06),20180814002502,2018-08-14,761,1,income,net_income,반기순이익,반기순이익,30.0,exact=반기순이익,-50.0,배당_penalty,ambiguous_column,,5.0,,,백만원,1000000.0,,-15.0,"주석 - 계속 (2) 당반기 및 전반기 중 이익잉여금의 변동내용은 다음과 같습니다. || 한국채택국제회계기준 도입 시 전환일에 발생한 부동산에 대한 재평가차익을 보완자본으로 인정받기 위하여 은행업감독업무시행세칙 별표3에 따라 이사회의 결의로 배당제한한 금액입니다. || 재평가차액준비금 || 7) || 은행업감독규정 제29조 제1항 및 제2항에 따라 한국채택국제회계기준에 따른 대손충당금이 은행업감독규정에서 정한 대손충당금에 미달하는 경우, 적립하는 준비금으로 배당이 제한됩니다. || 대손준비금",반기순이익 | 1204815 | 1004426,"[{""column"": ""(단위:백만원) | 제185(당)기 반기(*)"", ""raw"": ""1204815"", ""numeric"": 1204815.0, ""merged_numeric_cell"": false, ""column_score"": 5.0, ""column_reasons"": ""반기""}, {""column"": ""(단위:백만원) | 제184(전)기 반기"", ""raw"": ""1004426"", ""numeric"": 1004426.0, ""merged_numeric_cell"": false, ""column_score"": 5.0, ""column_reasons"": ""반기""}]"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,764,0,income,net_income,대손준비금 반영전 반기순이익,반기순이익,-100.0,excluded=대손준비금,0.0,,ambiguous_column,,20.0,,,백만원,1000000.0,,-80.0,"(2) 대손준비금 전입액 및 대손준비금 반영후 조정이익 등 당반기 및 전반기 중 대손준비금 전입필요액 및 대손준비금 반영후 조정이익 등은 다음과 같습니다. || 2,091,721 || 1,912,848 || 대손준비금 잔액 || 74,379 || (178,873) || 예정액 || 대손준비금 전입(환입)",대손준비금 반영전 반기순이익 | 658828 | 1204815 | 402523 | 1004426,"[{""column"": ""(단위:백만원) | 제185(당)기 반기 | 3개월"", ""raw"": ""658828"", ""numeric"": 658828.0, ""merged_numeric_cell"": false, ""column_score"": -5.0, ""column_reasons"": ""반기 | 3개월_penalty""}, {""column"": ""(단위:백만원) | 제185(당)기 반기 | 누적"", ""raw"": ""1204815"", ""numeric"": 1204815.0, ""merged_numeric_cell"": false, ""column_score"": 20.0, ""column_reasons"": ""반기 | 누적""}, {""column"": ""(단위:백만원) | 제184(전)기 반기 | 3개월"", ""raw"": ""402523"", ""numeric"": 402523.0, ""merged_numeric_cell"": false, ""column_score"": -5.0, ""column_reasons"": ""반기 | 3개월_penalty""}, {""column"": ""(단위:백만원) | 제184(전)기 반기 | 누적"", ""raw"": ""1004426"", ""numeric"": 1004426.0, ""merged_numeric_cell"": false, ""column_score"": 20.0, ""column_reasons"": ""반기 | 누적""}]"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,791,0,income,net_income,보통주에 귀속되는 반기순이익,반기순이익,8.0,suffix=반기순이익,0.0,,ambiguous_column,,20.0,,,백만원,1000000.0,,28.0,"당반기 및 전반기 기본주당순이익은 보통주에 귀속되는 당기순이익을 가중평균유통보통주식수로 나누어 산정하였습니다. || 43. 주당이익 || 주석 - 계속 || (40,582) || 111,122 || 합 계 || 52,298 || 74,429",보통주에 귀속되는 반기순이익 | 658828 | 1204815 | 402523 | 1004426,"[{""column"": ""(단위:백만원, 백만주) | 제185(당)기 반기 | 3개월"", ""raw"": ""658828"", ""numeric"": 658828.0, ""merged_numeric_cell"": false, ""column_score"": -5.0, ""column_reasons"": ""반기 | 3개월_penalty""}, {""column"": ""(단위:백만원, 백만주) | 제185(당)기 반기 | 누적"", ""raw"": ""1204815"", ""numeric"": 1204815.0, ""merged_numeric_cell"": false, ""column_score"": 20.0, ""column_reasons"": ""반기 | 누적""}, {""column"": ""(단위:백만원, 백만주) | 제184(전)기 반기 | 3개월"", ""raw"": ""402523"", ""numeric"": 402523.0, ""merged_numeric_cell"": false, ""column_score"": -5.0, ""column_reasons"": ""반기 | 3개월_penalty""}, {""column"": ""(단위:백만원, 백만주) | 제184(전)기 반기 | 누적"", ""raw"": ""1004426"", ""numeric"": 1004426.0, ""merged_numeric_cell"": false, ""column_score"": 20.0, ""column_reasons"": ""반기 | 누적""}]"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,937,0,balance,assets,자산총계,자산총계,30.0,exact=자산총계,-50.0,최대주주_penalty,no_current_value,,,,,백만원,1000000.0,,-40.0,(단위 : 백만원) || 다. 최대주주(법인 또는 단체)의 최근 결산기 재무현황,자산총계 | nan,[]
000030,반기보고서_(2018.06),20180814002502,2018-08-14,937,1,balance,liabilities,부채총계,부채총계,30.0,exact=부채총계,-50.0,최대주주_penalty,no_current_value,,,,,백만원,1000000.0,,-40.0,(단위 : 백만원) || 다. 최대주주(법인 또는 단체)의 최근 결산기 재무현황,부채총계 | nan,[]
000030,반기보고서_(2018.06),20180814002502,2018-08-14,937,2,balance,equity,자본총계,자본총계,30.0,exact=자본총계,-50.0,최대주주_penalty,no_current_value,,,,,백만원,1000000.0,,-40.0,(단위 : 백만원) || 다. 최대주주(법인 또는 단체)의 최근 결산기 재무현황,자본총계 | nan,[]
000030,반기보고서_(2018.06),20180814002502,2018-08-14,937,3,income,revenue,매출액,매출액,30.0,exact=매출액,-50.0,최대주주_penalty,no_current_value,,,,,백만원,1000000.0,,-40.0,(단위 : 백만원) || 다. 최대주주(법인 또는 단체)의 최근 결산기 재무현황,매출액 | nan,[]
000030,반기보고서_(2018.06),20180814002502,2018-08-14,937,4,income,operating_income,영업이익,영업이익,30.0,exact=영업이익,-50.0,최대주주_penalty,no_current_value,,,,,백만원,1000000.0,,-40.0,(단위 : 백만원) || 다. 최대주주(법인 또는 단체)의 최근 결산기 재무현황,영업이익 | nan,[]
000030,반기보고서_(2018.06),20180814002502,2018-08-14,937,5,income,net_income,당기순이익,당기순이익,30.0,exact=당기순이익,-50.0,최대주주_penalty,no_current_value,,,,,백만원,1000000.0,,-40.0,(단위 : 백만원) || 다. 최대주주(법인 또는 단체)의 최근 결산기 재무현황,당기순이익 | nan,[]
000030,반기보고서_(2018.06),20180814002502,2018-08-14,964,1,income,net_income,손태승,당기순이익,-30.0,not_total_line,0.0,,no_current_value,,,,,백만원,1000000.0,,-50.0,(단위 : 백만원) || 2) 산정기준 및 방법 || 2) 산정기준 및 방법 || 해당사항 없음,"손태승 | 근로소득 | 상여 | 187 | 상여금액은 2017년 재임기간에 대한 기본성과급과 2014년 재임기간에 대한 이연성과급이 포함되어 있음 보상위원회에서 결의된 경영진 보수지급기준에 따라 BIS자기자본비율과 같은 자본적정성 지표, 총자산이익률, 자기자본이익률과 같은 수익성 지표, 고정이하여신비율과 같은 건전성 지표 등으로 구성된 재무지표와 경영과제, 그룹 경영 관리, 대 이사회 관계, 윤리경영 등으로 구성된 비재무지표를 종합적으로 평가하여 평가대상기간 다음 해에 기본성과급을 40%의 비율로 지급하고, 장기달성도를 고려하여 3년이 지난 시점에 이연성과급을 60% 비율로 지급 재무지표와 관련하여 연결기준 당기순이익이 1조 5,121억원으로 전년대비 19.9% 증가한 점, 부실우려자산 감축 등을 통한 철저한 리스크 관리로 2017년말 고정이하여신비율 0.83% 등 자산건전성이 양호하게 유지되고 있는 점 등이 성과에 반영됨 비재무지표와 관련해서는 활동성 고객 및 PB 고객 증대 등으로 고객기반을 확대, 동남아 중심 글로벌 Business 성장으로 국내은행 최다 글로벌 네트워크를 달성(301개), 자산관리 관련 주요상품 판매 확대 등으로 비이자이익을 증대, 우량자산 지속 증대 및 선제적 리스크 관리로 건전성을 개선, 非은행 부문 사업 포트폴리오를 강화한 점과 뱅커誌 '2017 아시아 최우수은행(Bank of the year in Asia-Pacific 2017)'으로 선정된 점 등을 반영하여 성과급 187백만원을 산출·지급하였음","[{""column"": ""총액"", ""raw"": ""187"", ""numeric"": 187.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,24,1,income,net_income,(연결)당기순이익(백만원),당기순이익,-30.0,not_total_line,-50.0,배당_penalty,no_current_value,,,,,,,,-100.0,"나. 최근 3사업연도 배당에 관한 사항 || ③ 배당금의 지급청구권은 5년간 이를 행사하지 아니하면 소멸시효가 완성한다. || ② 분기배당의 배당금은 이사회 결의가 있은 날로부터 20일 이내에 지급한다. || ① 배당금은 재무제표의 승인이 있은 날로부터 1개월 이내에 지급한다. 단, 주주총회에서 지급시기를 따로 정한 경우에는 그에 따른다.",(연결)당기순이익(백만원) | (연결)당기순이익(백만원) | nan | nan | nan,[]
000060,반기보고서_(2020.06),20200814001271,2020-08-14,24,2,income,net_income,(별도)당기순이익(백만원),당기순이익,-30.0,not_total_line,-50.0,배당_penalty,no_current_value,,,,,,,,-100.0,"나. 최근 3사업연도 배당에 관한 사항 || ③ 배당금의 지급청구권은 5년간 이를 행사하지 아니하면 소멸시효가 완성한다. || ② 분기배당의 배당금은 이사회 결의가 있은 날로부터 20일 이내에 지급한다. || ① 배당금은 재무제표의 승인이 있은 날로부터 1개월 이내에 지급한다. 단, 주주총회에서 지급시기를 따로 정한 경우에는 그에 따른다.",(별도)당기순이익(백만원) | (별도)당기순이익(백만원) | nan | nan | nan,[]
000060,반기보고서_(2020.06),20200814001271,2020-08-14,71,0,income,revenue,[영업수익],영업수익,30.0,exact=영업수익,0.0,,selected,제 100기 반기,5.0,반기,5592241.0,백만원,1000000.0,5592241000000.0,35.0,(단위 : 백만원),[영업수익] | 5592241 | 10117987 | 8418179,"[{""column"": ""제 100기 반기"", ""raw"": ""5592241"", ""numeric"": 5592241.0, ""merged_numeric_cell"": false, ""column_score"": 5.0, ""column_reasons"": ""반기""}, {""column"": ""제 99기"", ""raw"": ""10117987"", ""numeric"": 10117987.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""제 98기"", ""raw"": ""8418179"", ""numeric"": 8418179.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,71,2,income,operating_income,[영업이익],영업이익,30.0,exact=영업이익,0.0,,selected,제 100기 반기,5.0,반기,292505.0,백만원,1000000.0,292505000000.0,35.0,(단위 : 백만원),[영업이익] | 292505 | 352756 | 312734,"[{""column"": ""제 100기 반기"", ""raw"": ""292505"", ""numeric"": 292505.0, ""merged_numeric_cell"": false, ""column_score"": 5.0, ""column_reasons"": ""반기""}, {""column"": ""제 99기"", ""raw"": ""352756"", ""numeric"": 352756.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""제 98기"", ""raw"": ""312734"", ""numeric"": 312734.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,71,4,income,net_income,[연결당기순이익],당기순이익,28.0,consolidated_exact=당기순이익,0.0,,selected,제 100기 반기,5.0,반기,209833.0,백만원,1000000.0,209833000000.0,33.0,(단위 : 백만원),[연결당기순이익] | 209833 | 301296 | 234721,"[{""column"": ""제 100기 반기"", ""raw"": ""209833"", ""numeric"": 209833.0, ""merged_numeric_cell"": false, ""column_score"": 5.0, ""column_reasons"": ""반기""}, {""column"": ""제 99기"", ""raw"": ""301296"", ""numeric"": 301296.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""제 98기"", ""raw"": ""234721"", ""numeric"": 234721.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,75,0,income,revenue,[영업수익],영업수익,30.0,exact=영업수익,0.0,,selected,제 100기 반기,5.0,반기,5570539.0,백만원,1000000.0,5570539000000.0,35.0,(단위 : 백만원),[영업수익] | 5570539 | 10058869 | 8391469,"[{""column"": ""제 100기 반기"", ""raw"": ""5570539"", ""numeric"": 5570539.0, ""merged_numeric_cell"": false, ""column_score"": 5.0, ""column_reasons"": ""반기""}, {""column"": ""제 99기"", ""raw"": ""10058869"", ""numeric"": 10058869.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""제 98기"", ""raw"": ""8391469"", ""numeric"": 8391469.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,75,2,income,operating_income,[영업이익],영업이익,30.0,exact=영업이익,0.0,,selected,제 100기 반기,5.0,반기,297372.0,백만원,1000000.0,297372000000.0,35.0,(단위 : 백만원),[영업이익] | 297372 | 312421 | 352960,"[{""column"": ""제 100기 반기"", ""raw"": ""297372"", ""numeric"": 297372.0, ""merged_numeric_cell"": false, ""column_score"": 5.0, ""column_reasons"": ""반기""}, {""column"": ""제 99기"", ""raw"": ""312421"", ""numeric"": 312421.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""제 98기"", ""raw"": ""352960"", ""numeric"": 352960.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,75,4,income,net_income,[당기순이익],당기순이익,30.0,exact=당기순이익,0.0,,selected,제 100기 반기,5.0,반기,213404.0,백만원,1000000.0,213404000000.0,35.0,(단위 : 백만원),[당기순이익] | 213404 | 271182 | 260043,"[{""column"": ""제 100기 반기"", ""raw"": ""213404"", ""numeric"": 213404.0, ""merged_numeric_cell"": false, ""column_score"": 5.0, ""column_reasons"": ""반기""}, {""column"": ""제 99기"", ""raw"": ""271182"", ""numeric"": 271182.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""제 98기"", ""raw"": ""260043"", ""numeric"": 260043.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,82,0,income,revenue,Ⅰ. 영업수익,영업수익,30.0,exact=영업수익,25.0,consolidated,selected,당반기 | 누적,32.0,당반기 | 반기 | 누적,5592241326173.0,원,1.0,5592241326173.0,87.0,(단위 : 원) || 메리츠화재해상보험주식회사와 그 종속기업 || 06월 30일까지 || 01일부터 2019년 || 01월 || 반기 2019년 || 제 99 기,Ⅰ. 영업수익 | nan | 2711119012136 | 5592241326173 | 2451652402676 | 4785346415612,"[{""column"": ""당반기 | 3개월"", ""raw"": ""2711119012136"", ""numeric"": 2711119012136.0, ""merged_numeric_cell"": false, ""column_score"": 7.0, ""column_reasons"": ""당반기 | 반기 | 3개월_penalty""}, {""column"": ""당반기 | 누적"", ""raw"": ""5592241326173"", ""numeric"": 5592241326173.0, ""merged_numeric_cell"": false, ""column_score"": 32.0, ""column_reasons"": ""당반기 | 반기 | 누적""}, {""column"": ""전반기 | 3개월"", ""raw"": ""2451652402676"", ""numeric"": 2451652402676.0, ""merged_numeric_cell"": false, ""column_score"": -25.0, ""column_reasons"": ""반기 | 3개월_penalty | 전반기_penalty""}, {""column"": ""전반기 | 누적"", ""raw"": ""4785346415612"", ""numeric"": 4785346415612.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": ""반기 | 누적 | 전반기_penalty""}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,82,9,income,revenue,7. 기타영업수익,영업수익,-100.0,excluded=기타영업수익,25.0,consolidated,selected,당반기 | 누적,32.0,당반기 | 반기 | 누적,248306434076.0,원,1.0,248306434076.0,-43.0,(단위 : 원) || 메리츠화재해상보험주식회사와 그 종속기업 || 06월 30일까지 || 01일부터 2019년 || 01월 || 반기 2019년 || 제 99 기,7. 기타영업수익 | 20.0 | 29047733469 | 248306434076 | 96392596283 | 201933423788,"[{""column"": ""과목 | 과목"", ""raw"": ""7. 기타영업수익"", ""numeric"": 7.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""주석 | 주석"", ""raw"": ""20.0"", ""numeric"": 20.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""당반기 | 3개월"", ""raw"": ""29047733469"", ""numeric"": 29047733469.0, ""merged_numeric_cell"": false, ""column_score"": 7.0, ""column_reasons"": ""당반기 | 반기 | 3개월_penalty""}, {""column"": ""당반기 | 누적"", ""raw"": ""248306434076"", ""numeric"": 248306434076.0, ""merged_numeric_cell"": false, ""column_score"": 32.0, ""column_reasons"": ""당반기 | 반기 | 누적""}, {""column"": ""전반기 | 3개월"", ""raw"": ""96392596283"", ""numeric"": 96392596283.0, ""merged_numeric_cell"": false, ""column_score"": -25.0, ""column_reasons"": ""반기 | 3개월_penalty | 전반기_penalty""}, {""column"": ""전반기 | 누적"", ""raw"": ""201933423788"", ""numeric"": 201933423788.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": ""반기 | 누적 | 전반기_penalty""}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,82,24,income,operating_income,Ⅲ. 영업이익,영업이익,30.0,exact=영업이익,25.0,consolidated,selected,당반기 | 누적,32.0,당반기 | 반기 | 누적,292504882891.0,원,1.0,292504882891.0,87.0,(단위 : 원) || 메리츠화재해상보험주식회사와 그 종속기업 || 06월 30일까지 || 01일부터 2019년 || 01월 || 반기 2019년 || 제 99 기,Ⅲ. 영업이익 | nan | 146220101537 | 292504882891 | 117626192991 | 218350346531,"[{""column"": ""당반기 | 3개월"", ""raw"": ""146220101537"", ""numeric"": 146220101537.0, ""merged_numeric_cell"": false, ""column_score"": 7.0, ""column_reasons"": ""당반기 | 반기 | 3개월_penalty""}, {""column"": ""당반기 | 누적"", ""raw"": ""292504882891"", ""numeric"": 292504882891.0, ""merged_numeric_cell"": false, ""column_score"": 32.0, ""column_reasons"": ""당반기 | 반기 | 누적""}, {""column"": ""전반기 | 3개월"", ""raw"": ""117626192991"", ""numeric"": 117626192991.0, ""merged_numeric_cell"": false, ""column_score"": -25.0, ""column_reasons"": ""반기 | 3개월_penalty | 전반기_penalty""}, {""column"": ""전반기 | 누적"", ""raw"": ""218350346531"", ""numeric"": 218350346531.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": ""반기 | 누적 | 전반기_penalty""}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,82,34,income,net_income,Ⅷ. 연결반기순이익 대손준비금 반영후 조정이익 비상위험준비금 반영후 조정이익,반기순이익,-100.0,excluded=대손준비금,25.0,consolidated,selected,당반기 | 3개월,7.0,당반기 | 반기 | 3개월_penalty,106213200111.0,원,1.0,106213200111.0,-68.0,(단위 : 원) || 메리츠화재해상보험주식회사와 그 종속기업 || 06월 30일까지 || 01일부터 2019년 || 01월 || 반기 2019년 || 제 99 기,"Ⅷ. 연결반기순이익 대손준비금 반영후 조정이익 비상위험준비금 반영후 조정이익 | nan | 106213200111 | 209,833,392,097 208,113,220,193 203,304,920,079 | 85140355224 | 158,650,837,487 153,843,567,117 149,156,498,714","[{""column"": ""당반기 | 3개월"", ""raw"": ""106213200111"", ""numeric"": 106213200111.0, ""merged_numeric_cell"": false, ""column_score"": 7.0, ""column_reasons"": ""당반기 | 반기 | 3개월_penalty""}, {""column"": ""당반기 | 누적"", ""raw"": ""209,833,392,097 208,113,220,193 203,304,920,079"", ""numeric"": 2.0983339209720812e+35, ""merged_numeric_cell"": true, ""column_score"": -8.0, ""column_reasons"": ""당반기 | 반기 | 누적 | merged_numeric_cell_penalty""}, {""column"": ""전반기 | 3개월"", ""raw"": ""85140355224"", ""numeric"": 85140355224.0, ""merged_numeric_cell"": false, ""column_score"": -25.0, ""column_reasons"": ""반기 | 3개월_penalty | 전반기_penalty""}, {""column"": ""전반기 | 누적"", ""raw"": ""158,650,837,487 153,843,567,117 149,156,498,714"", ""numeric"": 1.5865083748715384e+35, ""merged_numeric_cell"": true, ""column_score"": -40.0, ""column_reasons"": ""반기 | 누적 | 전반기_penalty | merged_numeric_cell_penalty""}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,82,35,income,net_income,1. 지배주주지분반기순이익,반기순이익,-100.0,excluded=지배주주지분,25.0,consolidated,selected,당반기 | 누적,32.0,당반기 | 반기 | 누적,209309959857.0,원,1.0,209309959857.0,-43.0,(단위 : 원) || 메리츠화재해상보험주식회사와 그 종속기업 || 06월 30일까지 || 01일부터 2019년 || 01월 || 반기 2019년 || 제 99 기,1. 지배주주지분반기순이익 | nan | 106579537145 | 209309959857 | 85005647472 | 158127048835,"[{""column"": ""과목 | 과목"", ""raw"": ""1. 지배주주지분반기순이익"", ""numeric"": 1.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""당반기 | 3개월"", ""raw"": ""106579537145"", ""numeric"": 106579537145.0, ""merged_numeric_cell"": false, ""column_score"": 7.0, ""column_reasons"": ""당반기 | 반기 | 3개월_penalty""}, {""column"": ""당반기 | 누적"", ""raw"": ""209309959857"", ""numeric"": 209309959857.0, ""merged_numeric_cell"": false, ""column_score"": 32.0, ""column_reasons"": ""당반기 | 반기 | 누적""}, {""column"": ""전반기 | 3개월"", ""raw"": ""85005647472"", ""numeric"": 85005647472.0, ""merged_numeric_cell"": false, ""column_score"": -25.0, ""column_reasons"": ""반기 | 3개월_penalty | 전반기_penalty""}, {""column"": ""전반기 | 누적"", ""raw"": ""158127048835"", ""numeric"": 158127048835.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": ""반기 | 누적 | 전반기_penalty""}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,82,36,income,net_income,2. 비지배주주지분반기순이익,반기순이익,-100.0,excluded=지배주주지분,25.0,consolidated,selected,당반기 | 누적,32.0,당반기 | 반기 | 누적,523432240.0,원,1.0,523432240.0,-43.0,(단위 : 원) || 메리츠화재해상보험주식회사와 그 종속기업 || 06월 30일까지 || 01일부터 2019년 || 01월 || 반기 2019년 || 제 99 기,"2. 비지배주주지분반기순이익 | nan | (366,337,034) | 523432240 | 134707752 | 523788652","[{""column"": ""과목 | 과목"", ""raw"": ""2. 비지배주주지분반기순이익"", ""numeric"": 2.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""당반기 | 3개월"", ""raw"": ""(366,337,034)"", ""numeric"": -366337034.0, ""merged_numeric_cell"": false, ""column_score"": 7.0, ""column_reasons"": ""당반기 | 반기 | 3개월_penalty""}, {""column"": ""당반기 | 누적"", ""raw"": ""523432240"", ""numeric"": 523432240.0, ""merged_numeric_cell"": false, ""column_score"": 32.0, ""column_reasons"": ""당반기 | 반기 | 누적""}, {""column"": ""전반기 | 3개월"", ""raw"": ""134707752"", ""numeric"": 134707752.0, ""merged_numeric_cell"": false, ""column_score"": -25.0, ""column_reasons"": ""반기 | 3개월_penalty | 전반기_penalty""}, {""column"": ""전반기 | 누적"", ""raw"": ""523788652"", ""numeric"": 523788652.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": ""반기 | 누적 | 전반기_penalty""}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,86,6,income,net_income,연결반기순이익,반기순이익,28.0,consolidated_exact=당기순이익,25.0,consolidated,no_current_value,,,,,원,1.0,,33.0,(단위 : 원) || 메리츠화재해상보험주식회사와 그 종속기업 || 06월 30일까지 || 01일부터 2019년 || 01월 || 반기 2019년 || 제 99 기,연결반기순이익 | nan | - | - | - | - | 158127048835 | 158127048835 | 523788652 | 158650837487,"[{""column"": ""연결이익잉여금"", ""raw"": ""158127048835"", ""numeric"": 158127048835.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""지배주주지분 소계"", ""raw"": ""158127048835"", ""numeric"": 158127048835.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""비지배주주지분"", ""raw"": ""523788652"", ""numeric"": 523788652.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""총계"", ""raw"": ""158650837487"", ""numeric"": 158650837487.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,86,20,income,net_income,연결반기순이익,반기순이익,28.0,consolidated_exact=당기순이익,25.0,consolidated,no_current_value,,,,,원,1.0,,33.0,(단위 : 원) || 메리츠화재해상보험주식회사와 그 종속기업 || 06월 30일까지 || 01일부터 2019년 || 01월 || 반기 2019년 || 제 99 기,연결반기순이익 | nan | - | - | - | - | 209309959857 | 209309959857 | 523432240 | 209833392097,"[{""column"": ""연결이익잉여금"", ""raw"": ""209309959857"", ""numeric"": 209309959857.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""지배주주지분 소계"", ""raw"": ""209309959857"", ""numeric"": 209309959857.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""비지배주주지분"", ""raw"": ""523432240"", ""numeric"": 523432240.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}, {""column"": ""총계"", ""raw"": ""209833392097"", ""numeric"": 209833392097.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": """"}]"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,319,7,income,revenue,기타영업수익,영업수익,-100.0,excluded=기타영업수익,0.0,,selected,당반기 | 누적,32.0,당반기 | 반기 | 누적,442.0,백만원,1000000.0,442000000.0,-68.0,"(단위: 백만원) || (1) 당반기와 전반기 중 기타영업수익의 내역은 다음과 같습니다. || 20. 기타영업수익 및 기타영업비용 || 20. 기타영업수익 및 기타영업비용 (1) 당반기와 전반기 중 기타영업수익의 내역은 다음과 같습니다. || 17,156 || 5,773",기타영업수익 | 353 | 442 | 30 | 51,"[{""column"": ""당반기 | 3개월"", ""raw"": ""353"", ""numeric"": 353.0, ""merged_numeric_cell"": false, ""column_score"": 7.0, ""column_reasons"": ""당반기 | 반기 | 3개월_penalty""}, {""column"": ""당반기 | 누적"", ""raw"": ""442"", ""numeric"": 442.0, ""merged_numeric_cell"": false, ""column_score"": 32.0, ""column_reasons"": ""당반기 | 반기 | 누적""}, {""column"": ""전반기 | 3개월"", ""raw"": ""30"", ""numeric"": 30.0, ""merged_numeric_cell"": false, ""column_score"": -25.0, ""column_reasons"": ""반기 | 3개월_penalty | 전반기_penalty""}, {""column"": ""전반기 | 누적"", ""raw"": ""51"", ""numeric"": 51.0, ""merged_numeric_cell"": false, ""column_score"": 0.0, ""column_reasons"": ""반기 | 누적 | 전반기_penalty""}]"
